iteration,seed,active_regimes,block_size,max_components,weight_threshold,alpha_prior,master_seed
2972,4027606868,6,120,10,0.05,0.1,42
2973,1500860438,8,120,10,0.05,0.1,42
2974,756090978,7,120,10,0.05,0.1,42
2975,4005163732,6,120,10,0.05,0.1,42
2976,4068476468,5,120,10,0.05,0.1,42
2977,1873477704,6,120,10,0.05,0.1,42
2978,1838175203,6,120,10,0.05,0.1,42
2979,3990052766,5,120,10,0.05,0.1,42
2980,2919261988,7,120,10,0.05,0.1,42
2981,3337643667,7,120,10,0.05,0.1,42
2982,343223878,4,120,10,0.05,0.1,42
2983,1326951290,6,120,10,0.05,0.1,42
2984,2494992418,6,120,10,0.05,0.1,42
2985,2462176290,4,120,10,0.05,0.1,42
2986,2112564952,5,120,10,0.05,0.1,42
2987,2036718504,4,120,10,0.05,0.1,42
2988,1656206771,6,120,10,0.05,0.1,42
2989,1990025726,4,120,10,0.05,0.1,42
2990,817709518,7,120,10,0.05,0.1,42
2991,3014242116,6,120,10,0.05,0.1,42
2992,3992511884,5,120,10,0.05,0.1,42
2993,2316462065,5,120,10,0.05,0.1,42
2994,1008348777,4,120,10,0.05,0.1,42
2995,126790979,6,120,10,0.05,0.1,42
2996,1583645568,4,120,10,0.05,0.1,42
2997,2423532055,5,120,10,0.05,0.1,42
2998,2726085711,5,120,10,0.05,0.1,42
2999,1569879423,6,120,10,0.05,0.1,42
3000,1837142228,6,120,10,0.05,0.1,42
